code,name,description,refreshed_at,from_date,to_date
SANPL,"Stock Prices for SANPL, ISIN PLBZ00000044, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SANPL<br><br>ISIN: PLBZ00000044<br><br>Currency: PLN,2020-04-24 18:30:34,2018-09-10,2020-04-24
SANPL2,"Stock Prices for SANPL2, ISIN PLBZ00000267, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SANPL2<br><br>ISIN: PLBZ00000267<br><br>Currency: PLN,2019-06-28 18:30:38,2018-09-10,2019-06-28
SANTANDER,"Stock Prices for SANTANDER, ISIN ES0113900J37, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SANTANDER<br><br>ISIN: ES0113900J37<br><br>Currency: PLN,2020-04-24 18:30:34,2014-12-03,2020-04-24
SANWIL,"Stock Prices for SANWIL, ISIN PLSANWL00012, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SANWIL<br><br>ISIN: PLSANWL00012<br><br>Currency: PLN,2020-04-24 18:30:34,1998-02-12,2020-04-24
SARE,"Stock Prices for SARE, ISIN PLSARE000013, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SARE<br><br>ISIN: PLSARE000013<br><br>Currency: PLN,2019-11-27 18:31:19,2016-02-15,2019-11-27
SCOPAK,"Stock Prices for SCOPAK, ISIN PLSCOPK00012, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SCOPAK<br><br>ISIN: PLSCOPK00012<br><br>Currency: PLN,2020-04-24 18:30:34,2013-06-17,2020-04-24
SECOGROUP,"Stock Prices for SECOGROUP, ISIN PLWRWCK00013, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SECOGROUP<br><br>ISIN: PLWRWCK00013<br><br>Currency: PLN,2020-04-24 18:30:34,2007-12-05,2020-04-24
SEKO,"Stock Prices for SEKO, ISIN PLSEKO000014, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SEKO<br><br>ISIN: PLSEKO000014<br><br>Currency: PLN,2020-04-24 18:30:34,2007-04-10,2020-04-24
SELENAFM,"Stock Prices for SELENAFM, ISIN PLSELNA00010, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SELENAFM<br><br>ISIN: PLSELNA00010<br><br>Currency: PLN,2020-04-24 18:30:34,2008-05-20,2020-04-24
SELVITA,"Stock Prices for SELVITA, ISIN PLSLVCR00029, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SELVITA<br><br>ISIN: PLSLVCR00029<br><br>Currency: PLN,2020-04-24 18:30:34,2014-12-19,2020-04-24
SERINUS,"Stock Prices for SERINUS, ISIN JE00BF4N9R98, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SERINUS<br><br>ISIN: JE00BF4N9R98<br><br>Currency: PLN,2020-04-24 18:30:34,2013-07-03,2020-04-24
SESCOM,"Stock Prices for SESCOM, ISIN PLSESCM00013, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SESCOM<br><br>ISIN: PLSESCM00013<br><br>Currency: PLN,2020-04-24 18:30:34,2018-03-20,2020-04-24
SETANTA,"Stock Prices for SETANTA, ISIN PLSNTFG00017, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SETANTA<br><br>ISIN: PLSNTFG00017<br><br>Currency: PLN,2020-04-24 18:30:34,2017-01-19,2020-04-24
SFINKS,"Stock Prices for SFINKS, ISIN PLSFNKS00011, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SFINKS<br><br>ISIN: PLSFNKS00011<br><br>Currency: PLN,2020-04-24 18:30:34,2006-06-08,2020-04-24
SILVAIR_REGS,"Stock Prices for SILVAIR-REGS, ISIN USU827061099, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SILVAIR-REGS<br><br>ISIN: USU827061099<br><br>Currency: PLN,2020-04-24 18:30:34,2018-07-26,2020-04-24
SILVANO,"Stock Prices for SILVANO, ISIN EE3100001751, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SILVANO<br><br>ISIN: EE3100001751<br><br>Currency: PLN,2020-04-24 18:30:34,2007-07-23,2020-04-24
SIMPLE,"Stock Prices for SIMPLE, ISIN PLSIMPL00011, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SIMPLE<br><br>ISIN: PLSIMPL00011<br><br>Currency: PLN,2020-04-24 18:30:34,2000-12-14,2020-04-24
SKARBIEC,"Stock Prices for SKARBIEC, ISIN PLSKRBH00014, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SKARBIEC<br><br>ISIN: PLSKRBH00014<br><br>Currency: PLN,2020-04-24 18:30:34,2014-11-18,2020-04-24
SKOK,"Stock Prices for SKOK, ISIN PLTFSKK00015, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SKOK<br><br>ISIN: PLTFSKK00015<br><br>Currency: PLN,2016-09-12 16:29:20,2008-07-04,2016-01-07
SKOTAN,"Stock Prices for SKOTAN, ISIN PLSKTAN00010, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SKOTAN<br><br>ISIN: PLSKTAN00010<br><br>Currency: PLN,2020-04-24 18:30:34,1999-01-11,2020-04-24
SKYEUROPE,"Stock Prices for SKYEUROPE, ISIN AT0000497003, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SKYEUROPE<br><br>ISIN: AT0000497003<br><br>Currency: PLN,2016-09-12 17:17:06,2005-09-27,2010-04-15
SKYLINE,"Stock Prices for SKYLINE, ISIN PLSKLNW00011, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SKYLINE<br><br>ISIN: PLSKLNW00011<br><br>Currency: PLN,2020-04-24 18:30:34,2008-04-04,2020-04-24
SKYSTONE,"Stock Prices for SKYSTONE, ISIN PLNFI1000012, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SKYSTONE<br><br>ISIN: PLNFI1000012<br><br>Currency: PLN,2016-09-12 14:10:19,2013-11-05,2015-12-14
SLEEPZAG,"Stock Prices for SLEEPZAG, ISIN DE000A2E3772, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SLEEPZAG<br><br>ISIN: DE000A2E3772<br><br>Currency: PLN,2020-04-24 18:30:34,2017-09-04,2020-04-24
SMT,"Stock Prices for SMT, ISIN PLADVPL00029, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SMT<br><br>ISIN: PLADVPL00029<br><br>Currency: PLN,2016-09-12 14:19:02,2013-03-06,2016-04-26
SNIEZKA,"Stock Prices for SNIEZKA, ISIN PLSNZKA00033, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SNIEZKA<br><br>ISIN: PLSNZKA00033<br><br>Currency: PLN,2020-04-24 18:30:34,2003-12-31,2020-04-24
SOBIESKI,"Stock Prices for SOBIESKI, ISIN FR0000060873, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SOBIESKI<br><br>ISIN: FR0000060873<br><br>Currency: PLN,2016-09-12 16:29:20,2008-04-21,2015-12-03
SOHODEV,"Stock Prices for SOHODEV, ISIN PLNFI0400015, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SOHODEV<br><br>ISIN: PLNFI0400015<br><br>Currency: PLN,2020-04-24 18:30:34,2015-06-17,2020-04-24
SOKOLOW,"Stock Prices for SOKOLOW, ISIN PLSOKLW00019, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SOKOLOW<br><br>ISIN: PLSOKLW00019<br><br>Currency: PLN,2016-09-12 20:08:29,1993-08-10,2006-08-17
SOLAR,"Stock Prices for SOLAR, ISIN PLSLRCP00021, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SOLAR<br><br>ISIN: PLSLRCP00021<br><br>Currency: PLN,2020-04-24 18:30:34,2012-04-19,2020-04-24
SONEL,"Stock Prices for SONEL, ISIN PLSONEL00011, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SONEL<br><br>ISIN: PLSONEL00011<br><br>Currency: PLN,2020-04-24 18:30:34,2008-08-08,2020-04-24
SOPHARMA,"Stock Prices for SOPHARMA, ISIN BG11SOSOBT18, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SOPHARMA<br><br>ISIN: BG11SOSOBT18<br><br>Currency: PLN,2020-04-24 18:30:34,2011-11-28,2020-04-24
SPIN,"Stock Prices for SPIN, ISIN PLTLMAX00010, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SPIN<br><br>ISIN: PLTLMAX00010<br><br>Currency: PLN,2016-09-12 18:15:08,2002-05-23,2007-07-17
SPRAY,"Stock Prices for SPRAY, ISIN PLSPRAY00010, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SPRAY<br><br>ISIN: PLSPRAY00010<br><br>Currency: PLN,2016-09-12 17:17:06,2005-09-12,2009-08-27
SRUBEX,"Stock Prices for SRUBEX, ISIN PLSRBEX00014, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SRUBEX<br><br>ISIN: PLSRBEX00014<br><br>Currency: PLN,2016-09-12 17:17:07,2005-02-17,2007-12-06
STALEXP,"Stock Prices for STALEXP, ISIN PLSTLEX00019, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: STALEXP<br><br>ISIN: PLSTLEX00019<br><br>Currency: PLN,2020-04-24 18:30:34,1994-10-26,2020-04-24
STALEXP2,"Stock Prices for STALEXP2, ISIN PL0000090225, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: STALEXP2<br><br>ISIN: PL0000090225<br><br>Currency: PLN,2016-09-12 19:49:01,1994-10-26,1995-07-05
STALPROD,"Stock Prices for STALPROD, ISIN PLSTLPD00017, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: STALPROD<br><br>ISIN: PLSTLPD00017<br><br>Currency: PLN,2020-04-24 18:30:34,1997-08-06,2020-04-24
STALPROFI,"Stock Prices for STALPROFI, ISIN PLSTLPF00012, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: STALPROFI<br><br>ISIN: PLSTLPF00012<br><br>Currency: PLN,2020-04-24 18:30:34,2000-04-26,2020-04-24
STAPORKOW,"Stock Prices for STAPORKOW, ISIN PLSTPRK00019, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: STAPORKOW<br><br>ISIN: PLSTPRK00019<br><br>Currency: PLN,2020-04-24 18:30:34,2007-08-03,2020-04-24
STARHEDGE,"Stock Prices for STARHEDGE, ISIN PLHRDEX00021, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: STARHEDGE<br><br>ISIN: PLHRDEX00021<br><br>Currency: PLN,2020-04-24 18:30:34,2014-07-29,2020-04-24
STELMET,"Stock Prices for STELMET, ISIN PLSTLMT00010, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: STELMET<br><br>ISIN: PLSTLMT00010<br><br>Currency: PLN,2020-04-24 18:30:34,2016-10-25,2020-04-24
STGROUP,"Stock Prices for STGROUP, ISIN PLSTG0000017, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: STGROUP<br><br>ISIN: PLSTG0000017<br><br>Currency: PLN,2016-09-12 18:58:29,1999-12-10,2001-11-22
STOMIL,"Stock Prices for STOMIL, ISIN PLSTLOL00013, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: STOMIL<br><br>ISIN: PLSTLOL00013<br><br>Currency: PLN,2016-09-12 19:49:00,1995-10-18,2004-05-27
STORMM,"Stock Prices for STORMM, ISIN PLELMWS00016, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: STORMM<br><br>ISIN: PLELMWS00016<br><br>Currency: PLN,2016-09-12 19:32:31,1997-03-20,2009-10-14
SUNEX,"Stock Prices for SUNEX, ISIN PLSUNEX00013, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SUNEX<br><br>ISIN: PLSUNEX00013<br><br>Currency: PLN,2020-04-24 18:30:34,2015-07-30,2020-04-24
SUWARY,"Stock Prices for SUWARY, ISIN PLSUWAR00014, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SUWARY<br><br>ISIN: PLSUWAR00014<br><br>Currency: PLN,2020-04-24 18:30:34,1998-10-14,2020-04-24
SWARZEDZ,"Stock Prices for SWARZEDZ, ISIN PLSWRZD00017, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SWARZEDZ<br><br>ISIN: PLSWRZD00017<br><br>Currency: PLN,2016-09-13 15:09:40,1991-06-25,2011-01-14
SWIECIE,"Stock Prices for SWIECIE, ISIN PLCELZA00018, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SWIECIE<br><br>ISIN: PLCELZA00018<br><br>Currency: PLN,2016-09-12 19:32:31,1997-04-25,2012-08-06
SWIG80,Warsaw Stock Exchange Indices: SWIG80,Index: SWIG80<br><br>ISIN: PL9999999979,2020-04-24 20:01:33,2016-10-03,2020-04-24
SWIG80DVP,Warsaw Stock Exchange Indices: SWIG80DVP,Index: SWIG80DVP<br><br>ISIN: PL9999999011,2020-04-24 20:01:33,2018-12-27,2020-04-24
SWIG80TR,Warsaw Stock Exchange Indices: SWIG80TR,Index: SWIG80TR<br><br>ISIN: PL9999999060,2020-04-24 20:01:33,2017-09-18,2020-04-24
SWISSMED,"Stock Prices for SWISSMED, ISIN PLSWMED00013, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SWISSMED<br><br>ISIN: PLSWMED00013<br><br>Currency: PLN,2020-04-24 18:30:34,2004-10-15,2020-04-24
SYGNITY,"Stock Prices for SYGNITY, ISIN PLCMPLD00016, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SYGNITY<br><br>ISIN: PLCMPLD00016<br><br>Currency: PLN,2020-04-24 18:30:34,1995-10-27,2020-04-24
SYNEKTIK,"Stock Prices for SYNEKTIK, ISIN PLSNKTK00019, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SYNEKTIK<br><br>ISIN: PLSNKTK00019<br><br>Currency: PLN,2020-04-24 18:30:34,2014-10-14,2020-04-24
SYNTHOS,"Stock Prices for SYNTHOS, ISIN PLDWORY00019, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: SYNTHOS<br><br>ISIN: PLDWORY00019<br><br>Currency: PLN,2018-03-29 18:30:36,2004-12-20,2018-03-29
TALANX,"Stock Prices for TALANX, ISIN DE000TLX1005, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TALANX<br><br>ISIN: DE000TLX1005<br><br>Currency: PLN,2020-04-24 18:30:34,2014-04-23,2020-04-24
TALEX,"Stock Prices for TALEX, ISIN PLTALEX00017, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TALEX<br><br>ISIN: PLTALEX00017<br><br>Currency: PLN,2020-04-24 18:30:34,2000-11-20,2020-04-24
TARCZYNSKI,"Stock Prices for TARCZYNSKI, ISIN PLTRCZN00016, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TARCZYNSKI<br><br>ISIN: PLTRCZN00016<br><br>Currency: PLN,2020-04-24 18:30:34,2013-07-08,2020-04-24
TATRY,"Stock Prices for TATRY, ISIN SK1120010287, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TATRY<br><br>ISIN: SK1120010287<br><br>Currency: PLN,2020-04-24 18:30:34,2012-10-15,2020-04-24
TAURONPE,"Stock Prices for TAURONPE, ISIN PLTAURN00011, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TAURONPE<br><br>ISIN: PLTAURN00011<br><br>Currency: PLN,2020-04-24 18:30:34,2010-06-30,2020-04-24
TBSP_INDEX,Warsaw Stock Exchange Indices: TBSP.INDEX,Index: TBSP.INDEX<br><br>ISIN: PL9999999474,2020-04-24 20:01:33,2016-10-03,2020-04-24
TBULL,"Stock Prices for TBULL, ISIN PLTBULL00024, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TBULL<br><br>ISIN: PLTBULL00024<br><br>Currency: PLN,2020-04-24 18:30:34,2018-08-29,2020-04-24
TECHMEX,"Stock Prices for TECHMEX, ISIN PLTECMX00011, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TECHMEX<br><br>ISIN: PLTECMX00011<br><br>Currency: PLN,2016-09-12 17:17:07,2004-05-19,2011-03-11
TELEPOLSKA,"Stock Prices for TELEPOLSKA, ISIN PLTHP0000011, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TELEPOLSKA<br><br>ISIN: PLTHP0000011<br><br>Currency: PLN,2016-09-07 19:20:57,2014-07-07,2015-09-11
TELL,"Stock Prices for TELL, ISIN PLTELL000023, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TELL<br><br>ISIN: PLTELL000023<br><br>Currency: PLN,2016-09-12 16:59:00,2005-11-17,2016-01-12
TERESA,"Stock Prices for TERESA, ISIN PLPTMED00015, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TERESA<br><br>ISIN: PLPTMED00015<br><br>Currency: PLN,2016-09-12 16:29:21,2007-11-28,2016-03-21
TERMOREX,"Stock Prices for TERMOREX, ISIN PLTRMRX00011, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TERMOREX<br><br>ISIN: PLTRMRX00011<br><br>Currency: PLN,2020-04-24 18:30:34,2014-09-02,2020-04-24
TESGAS,"Stock Prices for TESGAS, ISIN PLTSGS000019, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TESGAS<br><br>ISIN: PLTSGS000019<br><br>Currency: PLN,2020-04-24 18:30:34,2010-07-21,2020-04-24
TETA,"Stock Prices for TETA, ISIN PLTETA000010, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TETA<br><br>ISIN: PLTETA000010<br><br>Currency: PLN,2016-09-12 16:59:00,2005-11-29,2010-08-25
TFONE,"Stock Prices for TFONE, ISIN PLTFONE00011, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TFONE<br><br>ISIN: PLTFONE00011<br><br>Currency: PLN,2017-02-24 19:01:23,2007-04-30,2017-02-20
TIM,"Stock Prices for TIM, ISIN PLTIM0000016, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TIM<br><br>ISIN: PLTIM0000016<br><br>Currency: PLN,2020-04-24 18:30:34,1998-02-16,2020-04-24
TONSIL,"Stock Prices for TONSIL, ISIN PLTNSIL00011, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TONSIL<br><br>ISIN: PLTNSIL00011<br><br>Currency: PLN,2016-09-13 15:09:40,1991-04-16,2005-07-29
TOORA,"Stock Prices for TOORA, ISIN PLTOORA00012, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TOORA<br><br>ISIN: PLTOORA00012<br><br>Currency: PLN,2016-09-12 16:59:00,2005-12-30,2008-06-20
TOPMEDICA,"Stock Prices for TOPMEDICA, ISIN PLPTIW000014, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TOPMEDICA<br><br>ISIN: PLPTIW000014<br><br>Currency: PLN,2017-03-31 19:01:30,2015-12-14,2017-03-27
TORFARM,"Stock Prices for TORFARM, ISIN PLTRFRM00018, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TORFARM<br><br>ISIN: PLTRFRM00018<br><br>Currency: PLN,2016-09-12 17:17:07,2004-11-22,2007-12-06
TORPOL,"Stock Prices for TORPOL, ISIN PLTORPL00016, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TORPOL<br><br>ISIN: PLTORPL00016<br><br>Currency: PLN,2020-04-24 18:30:34,2014-09-05,2020-04-24
TOWERINVT,"Stock Prices for TOWERINVT, ISIN PLTWRNV00013, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TOWERINVT<br><br>ISIN: PLTWRNV00013<br><br>Currency: PLN,2020-04-24 18:30:34,2017-12-28,2020-04-24
TOYA,"Stock Prices for TOYA, ISIN PLTOYA000011, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TOYA<br><br>ISIN: PLTOYA000011<br><br>Currency: PLN,2020-04-24 18:30:34,2011-09-09,2020-04-24
TPSA,"Stock Prices for TPSA, ISIN PLTLKPL00017, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TPSA<br><br>ISIN: PLTLKPL00017<br><br>Currency: PLN,2016-09-12 19:15:55,1998-11-18,2014-01-13
TRAKCJA,"Stock Prices for TRAKCJA, ISIN PLTRKPL00014, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TRAKCJA<br><br>ISIN: PLTRKPL00014<br><br>Currency: PLN,2020-04-24 18:30:34,2008-04-01,2020-04-24
TRANSPOL,"Stock Prices for TRANSPOL, ISIN PLTRNSP00013, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TRANSPOL<br><br>ISIN: PLTRNSP00013<br><br>Currency: PLN,2020-04-24 18:30:34,2010-11-25,2020-04-24
TRASINTUR,"Stock Prices for TRASINTUR, ISIN PLTRAST00020, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TRASINTUR<br><br>ISIN: PLTRAST00020<br><br>Currency: PLN,2016-09-12 18:25:28,2001-07-17,2007-12-06
TRAVELPL,"Stock Prices for TRAVELPL, ISIN PLTRVPL00011, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TRAVELPL<br><br>ISIN: PLTRVPL00011<br><br>Currency: PLN,2016-09-12 17:17:07,2005-07-12,2016-08-19
TRION,"Stock Prices for TRION, ISIN PLTRAST00020, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TRION<br><br>ISIN: PLTRAST00020<br><br>Currency: PLN,2016-09-12 16:29:21,2007-12-07,2012-06-18
TRITON,"Stock Prices for TRITON, ISIN PLASMOT00030, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TRITON<br><br>ISIN: PLASMOT00030<br><br>Currency: PLN,2020-04-24 18:30:34,1998-11-12,2020-04-24
TSGAMES,"Stock Prices for TSGAMES, ISIN PLTSQGM00016, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TSGAMES<br><br>ISIN: PLTSQGM00016<br><br>Currency: PLN,2020-04-24 18:30:34,2018-05-11,2020-04-24
TUEUROPA,"Stock Prices for TUEUROPA, ISIN PLEUROP00019, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TUEUROPA<br><br>ISIN: PLEUROP00019<br><br>Currency: PLN,2016-09-12 18:58:29,1999-06-08,2012-10-22
TUP,"Stock Prices for TUP, ISIN PLTRNSU00013, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TUP<br><br>ISIN: PLTRNSU00013<br><br>Currency: PLN,2016-09-12 18:58:29,1999-01-20,2013-10-17
TVN,"Stock Prices for TVN, ISIN PLTVN0000017, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TVN<br><br>ISIN: PLTVN0000017<br><br>Currency: PLN,2016-09-12 17:17:07,2004-12-07,2015-10-05
TXM,"Stock Prices for TXM, ISIN PLTXM0000015, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: TXM<br><br>ISIN: PLTXM0000015<br><br>Currency: PLN,2020-04-24 18:30:34,2017-02-02,2020-04-24
ULMA,"Stock Prices for ULMA, ISIN PLBAUMA00017, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: ULMA<br><br>ISIN: PLBAUMA00017<br><br>Currency: PLN,2020-04-24 18:30:34,1997-05-21,2020-04-24
ULTGAMES,"Stock Prices for ULTGAMES, ISIN PLULTGM00013, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: ULTGAMES<br><br>ISIN: PLULTGM00013<br><br>Currency: PLN,2020-04-24 18:30:34,2019-07-30,2020-04-24
UNIBEP,"Stock Prices for UNIBEP, ISIN PLUNBEP00015, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: UNIBEP<br><br>ISIN: PLUNBEP00015<br><br>Currency: PLN,2020-04-24 18:30:34,2008-05-12,2020-04-24
UNIBUD,"Stock Prices for UNIBUD, ISIN PLUNBUD00017, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: UNIBUD<br><br>ISIN: PLUNBUD00017<br><br>Currency: PLN,2016-09-12 19:32:31,1997-05-27,2000-01-26
UNICREDIT,"Stock Prices for UNICREDIT, ISIN IT0005239360, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: UNICREDIT<br><br>ISIN: IT0005239360<br><br>Currency: PLN,2020-04-24 18:30:34,2007-12-20,2020-04-24
UNIMA,"Stock Prices for UNIMA, ISIN PLUNMST00014, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: UNIMA<br><br>ISIN: PLUNMST00014<br><br>Currency: PLN,2020-04-24 18:30:34,2006-10-06,2020-04-24
UNIMIL,"Stock Prices for UNIMIL, ISIN PLUNIML00012, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: UNIMIL<br><br>ISIN: PLUNIML00012<br><br>Currency: PLN,2016-09-12 19:15:56,1997-11-06,2007-07-05
UNIMOT,"Stock Prices for UNIMOT, ISIN PLUNMOT00013, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: UNIMOT<br><br>ISIN: PLUNMOT00013<br><br>Currency: PLN,2020-04-24 18:30:34,2017-03-07,2020-04-24
UNIVERSAL,"Stock Prices for UNIVERSAL, ISIN PLUNVRL00014, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: UNIVERSAL<br><br>ISIN: PLUNVRL00014<br><br>Currency: PLN,2016-09-12 20:28:13,1992-07-02,1999-06-09
UNIWHEELS,"Stock Prices for UNIWHEELS, ISIN DE000A13STW4, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: UNIWHEELS<br><br>ISIN: DE000A13STW4<br><br>Currency: PLN,2018-02-19 18:30:36,2015-05-08,2018-02-19
URSUS,"Stock Prices for URSUS, ISIN PLPMWRM00012, Currency PLN",Stock prices from Warsaw Stock Exchange (GPW)<br><br>Symbol: URSUS<br><br>ISIN: PLPMWRM00012<br><br>Currency: PLN,2020-04-24 18:30:34,2012-06-08,2020-04-24
